"","V1"
"48545",2
"48546",2
"48547",4
"48548",12
"48549",4
"48550",12
"48551",6
"48552",2
"48553",19
"48554",4
"48555",7
"48556",13
"48557",4
"48558",10
"48559",16
"48560",7
"48561",4
"48562",4
"48563",12
"48564",4
"48565",4
"48566",2
"48567",16
"48568",2
"48569",16
"48570",1
"48571",19
"48572",9
"48573",5
"48574",12
"48575",16
"48576",8
"48577",16
"48578",9
"48579",12
"48580",4
"48581",2
"48582",19
"48583",2
"48584",6
"48585",4
"48586",6
"48587",19
"48588",4
"48589",19
"48590",10
"48591",4
"48592",4
"48593",9
"48594",4
"48595",17
"48596",4
"48597",4
"48598",6
"48599",16
"48600",16
"48601",4
"48602",10
"48603",2
"48604",4
"48605",3
"48606",4
"48607",4
"48608",12
"48609",14
"48610",4
"48611",4
"48612",20
"48613",19
"48614",14
"48615",16
"48616",4
"48617",4
"48618",16
"48619",4
"48620",12
"48621",3
"48622",4
"48623",2
"48624",4
"48625",16
"48626",20
"48627",12
"48628",12
"48629",2
"48630",4
"48631",4
"48632",12
"48633",12
"48634",19
"48635",4
"48636",16
"48637",17
"48638",4
"48639",6
"48640",4
"48641",16
"48642",16
"48643",4
"48644",4
"48645",6
"48646",2
"48647",2
"48648",4
"48649",4
"48650",4
"48651",16
"48652",6
"48653",18
"48654",19
"48655",4
"48656",2
"48657",4
"48658",2
"48659",12
"48660",9
"48661",2
"48662",7
"48663",15
"48664",2
"48665",10
"48666",12
"48667",7
"48668",9
"48669",17
"48670",4
"48671",10
"48672",4
"48673",2
"48674",19
"48675",12
"48676",4
"48677",10
"48678",4
"48679",4
"48680",4
"48681",16
"48682",16
"48683",2
"48684",17
"48685",10
"48686",4
"48687",16
"48688",16
"48689",7
"48690",4
"48691",16
"48692",20
"48693",9
"48694",4
"48695",17
"48696",20
"48697",12
"48698",10
"48699",4
"48700",4
"48701",19
"48702",4
"48703",4
"48704",4
"48705",4
"48706",9
"48707",4
"48708",14
"48709",12
"48710",4
"48711",4
"48712",2
"48713",4
"48714",8
"48715",15
"48716",16
"48717",2
"48718",4
"48719",16
"48720",4
"48721",16
"48722",20
"48723",4
"48724",17
"48725",2
"48726",16
"48727",16
"48728",2
"48729",12
"48730",7
"48731",5
"48732",17
"48733",12
"48734",4
"48735",4
"48736",4
"48737",17
"48738",2
"48739",9
"48740",9
"48741",11
"48742",4
"48743",4
"48744",11
"48745",4
"48746",7
"48747",16
"48748",10
"48749",4
"48750",12
"48751",5
"48752",12
"48753",4
"48754",17
"48755",12
"48756",16
"48757",4
"48758",4
"48759",10
"48760",12
"48761",2
"48762",2
"48763",4
"48764",9
"48765",10
"48766",4
"48767",12
"48768",2
"48769",12
"48770",12
"48771",16
"48772",12
"48773",4
"48774",12
"48775",4
"48776",2
"48777",16
"48778",16
"48779",17
"48780",2
"48781",17
"48782",7
"48783",4
"48784",1
"48785",10
"48786",19
"48787",10
"48788",12
"48789",4
"48790",19
"48791",4
"48792",19
"48793",16
"48794",12
"48795",12
"48796",4
"48797",7
"48798",12
"48799",12
"48800",4
"48801",4
"48802",12
"48803",12
"48804",6
"48805",4
"48806",14
"48807",17
"48808",16
"48809",6
"48810",2
"48811",16
"48812",10
"48813",20
"48814",9
"48815",6
"48816",4
"48817",4
"48818",13
"48819",11
"48820",6
"48821",11
"48822",16
"48823",6
"48824",13
"48825",4
"48826",11
"48827",16
"48828",11
"48829",4
"48830",4
"48831",4
"48832",2
"48833",16
"48834",10
"48835",18
"48836",7
"48837",4
"48838",2
"48839",19
"48840",4
"48841",20
"48842",12
"48843",7
"48844",16
"48845",16
"48846",4
"48847",4
"48848",4
"48849",2
"48850",2
"48851",2
"48852",4
"48853",13
"48854",4
"48855",4
"48856",16
"48857",4
"48858",4
"48859",4
"48860",1
"48861",12
"48862",12
"48863",4
"48864",8
"48865",2
"48866",6
"48867",5
"48868",16
"48869",4
"48870",4
"48871",4
"48872",8
"48873",12
"48874",4
"48875",12
"48876",4
"48877",19
"48878",10
"48879",12
"48880",6
"48881",16
"48882",12
"48883",11
"48884",4
"48885",4
"48886",16
"48887",10
"48888",12
"48889",10
"48890",12
"48891",5
"48892",6
"48893",4
"48894",7
"48895",20
"48896",18
"48897",4
"48898",4
"48899",12
"48900",7
"48901",12
"48902",12
"48903",4
"48904",16
"48905",4
"48906",2
"48907",2
"48908",12
"48909",1
"48910",9
"48911",4
"48912",2
"48913",4
"48914",17
"48915",19
"48916",4
"48917",4
"48918",4
"48919",13
"48920",10
"48921",11
"48922",4
"48923",16
"48924",12
"48925",4
"48926",10
"48927",2
"48928",4
"48929",12
"48930",4
"48931",13
"48932",6
"48933",12
"48934",2
"48935",2
"48936",11
"48937",4
"48938",2
"48939",4
"48940",12
"48941",2
"48942",19
"48943",20
"48944",2
"48945",8
"48946",4
"48947",19
"48948",19
"48949",17
"48950",17
"48951",9
"48952",16
"48953",4
"48954",2
"48955",15
"48956",10
"48957",16
"48958",2
"48959",8
"48960",2
"48961",10
"48962",10
"48963",11
"48964",4
"48965",10
"48966",4
"48967",4
"48968",4
"48969",12
"48970",12
"48971",14
"48972",4
"48973",5
"48974",20
"48975",20
"48976",4
"48977",1
"48978",2
"48979",4
"48980",20
"48981",2
"48982",12
"48983",7
"48984",4
"48985",4
"48986",4
"48987",19
"48988",10
"48989",5
"48990",16
"48991",4
"48992",4
"48993",4
"48994",4
"48995",4
"48996",4
"48997",12
"48998",2
"48999",19
"49000",12
"49001",16
"49002",7
"49003",4
"49004",4
"49005",8
"49006",4
"49007",13
"49008",19
"49009",16
"49010",1
"49011",4
"49012",19
"49013",6
"49014",4
"49015",6
"49016",12
"49017",19
"49018",17
"49019",16
"49020",7
"49021",10
"49022",7
"49023",4
"49024",16
"49025",20
"49026",4
"49027",4
"49028",10
"49029",10
"49030",10
"49031",17
"49032",7
"49033",4
"49034",4
"49035",12
"49036",4
"49037",5
"49038",16
"49039",12
"49040",4
"49041",12
"49042",12
"49043",4
"49044",16
"49045",4
"49046",4
"49047",4
"49048",7
"49049",10
"49050",16
"49051",6
"49052",4
"49053",19
"49054",12
"49055",15
"49056",12
"49057",2
"49058",13
"49059",4
"49060",4
"49061",11
"49062",2
"49063",7
"49064",12
"49065",4
"49066",10
"49067",12
"49068",19
"49069",19
"49070",12
"49071",7
"49072",10
"49073",20
"49074",4
"49075",9
"49076",4
"49077",10
"49078",4
"49079",2
"49080",4
"49081",5
"49082",10
"49083",19
"49084",4
"49085",10
"49086",4
"49087",16
"49088",6
"49089",4
"49090",16
"49091",12
"49092",4
"49093",4
"49094",8
"49095",12
"49096",16
"49097",4
"49098",13
"49099",12
"49100",4
"49101",1
"49102",19
"49103",4
"49104",11
"49105",13
"49106",7
"49107",4
"49108",4
"49109",4
"49110",1
"49111",4
"49112",7
"49113",9
"49114",4
"49115",4
"49116",16
"49117",6
"49118",4
"49119",7
"49120",2
"49121",2
"49122",10
"49123",16
"49124",7
"49125",5
"49126",12
"49127",16
"49128",4
"49129",6
"49130",4
"49131",1
"49132",4
"49133",9
"49134",4
"49135",8
"49136",4
"49137",4
"49138",4
"49139",2
"49140",4
"49141",12
"49142",4
"49143",17
"49144",4
"49145",6
"49146",19
"49147",4
"49148",4
"49149",17
"49150",6
"49151",7
"49152",1
"49153",12
"49154",7
"49155",19
"49156",4
"49157",7
"49158",6
"49159",6
"49160",4
"49161",18
"49162",16
"49163",17
"49164",4
"49165",19
"49166",4
"49167",9
"49168",16
"49169",9
"49170",10
"49171",10
"49172",2
"49173",4
"49174",10
"49175",4
"49176",7
"49177",4
"49178",3
"49179",7
"49180",17
"49181",12
"49182",10
"49183",2
"49184",4
"49185",1
"49186",5
"49187",4
"49188",12
"49189",10
"49190",4
"49191",4
"49192",16
"49193",9
"49194",4
"49195",17
"49196",12
"49197",4
"49198",12
"49199",8
"49200",4
"49201",7
"49202",16
"49203",10
"49204",4
"49205",4
"49206",6
"49207",2
"49208",4
"49209",19
"49210",8
"49211",5
"49212",6
"49213",8
"49214",12
"49215",17
"49216",2
"49217",4
"49218",6
"49219",6
"49220",17
"49221",16
"49222",7
"49223",4
"49224",4
"49225",12
"49226",4
"49227",9
"49228",7
"49229",2
"49230",12
"49231",7
"49232",10
"49233",12
"49234",16
"49235",12
"49236",10
"49237",4
"49238",4
"49239",12
"49240",20
"49241",4
"49242",8
"49243",17
"49244",2
"49245",4
"49246",10
"49247",2
"49248",2
"49249",12
"49250",18
"49251",9
"49252",5
"49253",4
"49254",10
"49255",17
"49256",4
"49257",4
"49258",4
"49259",4
"49260",20
"49261",2
"49262",16
"49263",1
"49264",4
"49265",4
"49266",2
"49267",6
"49268",6
"49269",4
"49270",12
"49271",19
"49272",2
"49273",12
"49274",1
"49275",2
"49276",11
"49277",19
"49278",4
"49279",5
"49280",12
"49281",1
"49282",16
"49283",4
"49284",4
"49285",10
"49286",16
"49287",4
"49288",6
"49289",4
"49290",16
"49291",4
"49292",6
"49293",10
"49294",10
"49295",1
"49296",4
"49297",4
"49298",12
"49299",12
"49300",7
"49301",1
"49302",12
"49303",2
"49304",7
"49305",4
"49306",9
"49307",2
"49308",9
"49309",16
"49310",11
"49311",6
"49312",2
"49313",11
"49314",19
"49315",16
"49316",5
"49317",4
"49318",4
"49319",12
"49320",4
"49321",4
"49322",4
"49323",2
"49324",4
"49325",4
"49326",4
"49327",16
"49328",4
"49329",4
"49330",16
"49331",4
"49332",12
"49333",10
"49334",17
"49335",3
"49336",9
"49337",17
"49338",12
"49339",9
"49340",4
"49341",4
"49342",2
"49343",2
"49344",4
"49345",2
"49346",13
"49347",12
"49348",12
"49349",12
"49350",1
"49351",2
"49352",9
"49353",2
"49354",19
"49355",7
"49356",4
"49357",2
"49358",2
"49359",2
"49360",19
"49361",20
"49362",8
"49363",8
"49364",11
"49365",10
"49366",10
"49367",4
"49368",4
"49369",2
"49370",12
"49371",7
"49372",6
"49373",2
"49374",16
"49375",4
"49376",4
"49377",4
"49378",13
"49379",16
"49380",19
"49381",2
"49382",10
"49383",6
"49384",4
"49385",9
"49386",20
"49387",16
"49388",8
"49389",4
"49390",19
"49391",11
"49392",12
"49393",17
"49394",7
"49395",11
"49396",4
"49397",4
"49398",12
"49399",4
"49400",4
"49401",9
"49402",4
"49403",10
"49404",18
"49405",5
"49406",4
"49407",6
"49408",16
"49409",1
"49410",2
"49411",5
"49412",2
"49413",10
"49414",9
"49415",12
"49416",4
"49417",4
"49418",11
"49419",2
"49420",4
"49421",13
"49422",2
"49423",4
"49424",10
"49425",1
"49426",17
"49427",12
"49428",7
"49429",8
"49430",10
"49431",16
"49432",4
"49433",2
"49434",12
"49435",9
"49436",9
"49437",1
"49438",16
"49439",10
"49440",2
"49441",10
"49442",12
"49443",12
"49444",17
"49445",10
"49446",4
"49447",4
"49448",4
"49449",4
"49450",2
"49451",12
"49452",6
"49453",10
"49454",16
"49455",13
"49456",16
"49457",16
"49458",10
"49459",4
"49460",2
"49461",5
"49462",10
"49463",14
"49464",12
"49465",2
"49466",14
"49467",10
"49468",2
"49469",4
"49470",6
"49471",2
"49472",16
"49473",4
"49474",9
"49475",4
"49476",7
"49477",19
"49478",1
"49479",2
"49480",4
"49481",4
"49482",4
"49483",4
"49484",9
"49485",16
"49486",6
"49487",12
"49488",9
"49489",10
"49490",9
"49491",8
"49492",4
"49493",4
"49494",14
"49495",10
"49496",12
"49497",4
"49498",4
"49499",4
"49500",16
"49501",12
"49502",9
"49503",7
"49504",16
"49505",4
"49506",10
"49507",19
"49508",2
"49509",4
"49510",4
"49511",11
"49512",17
"49513",6
"49514",10
"49515",9
"49516",16
"49517",6
"49518",4
"49519",4
"49520",2
"49521",16
"49522",12
"49523",4
"49524",9
"49525",9
"49526",10
"49527",2
"49528",4
"49529",1
"49530",2
"49531",10
"49532",10
"49533",9
"49534",5
"49535",4
"49536",12
"49537",10
"49538",7
"49539",17
"49540",4
"49541",2
"49542",18
"49543",4
"49544",12
"49545",12
"49546",12
"49547",4
"49548",4
"49549",12
"49550",4
"49551",1
"49552",4
"49553",16
"49554",4
"49555",11
"49556",10
"49557",16
"49558",4
"49559",17
"49560",1
"49561",6
"49562",4
"49563",4
"49564",2
"49565",7
"49566",16
"49567",4
"49568",16
"49569",11
"49570",9
"49571",17
"49572",17
"49573",12
"49574",20
"49575",17
"49576",8
"49577",16
"49578",16
"49579",1
"49580",8
"49581",6
"49582",4
"49583",2
"49584",4
"49585",4
"49586",4
"49587",3
"49588",4
"49589",16
"49590",12
"49591",2
"49592",1
"49593",20
"49594",4
"49595",2
"49596",19
"49597",4
"49598",4
"49599",10
"49600",12
"49601",5
"49602",10
"49603",10
"49604",17
"49605",4
"49606",12
"49607",7
"49608",12
"49609",2
"49610",19
"49611",7
"49612",16
"49613",2
"49614",2
"49615",10
"49616",17
"49617",4
"49618",4
"49619",11
"49620",3
"49621",4
"49622",12
"49623",17
"49624",19
"49625",4
"49626",2
"49627",17
"49628",10
"49629",16
"49630",19
"49631",4
"49632",4
"49633",3
"49634",10
"49635",2
"49636",4
"49637",5
"49638",7
"49639",9
"49640",4
"49641",6
"49642",18
"49643",11
"49644",4
"49645",4
"49646",4
"49647",4
"49648",7
"49649",4
"49650",2
"49651",12
"49652",4
"49653",4
"49654",7
"49655",12
"49656",10
"49657",2
"49658",20
"49659",6
"49660",4
"49661",9
"49662",4
"49663",12
"49664",9
"49665",16
"49666",2
"49667",14
"49668",4
"49669",10
"49670",4
"49671",4
"49672",12
"49673",2
"49674",2
"49675",17
"49676",4
"49677",7
"49678",4
"49679",15
"49680",4
"49681",6
"49682",10
"49683",2
"49684",18
"49685",5
"49686",2
"49687",10
"49688",16
"49689",16
"49690",16
"49691",4
"49692",7
"49693",4
"49694",12
"49695",4
"49696",5
"49697",2
"49698",5
"49699",4
"49700",2
"49701",4
"49702",2
"49703",4
"49704",4
"49705",15
"49706",16
"49707",11
"49708",12
"49709",4
"49710",16
"49711",4
"49712",10
"49713",4
"49714",10
"49715",6
"49716",10
"49717",2
"49718",15
"49719",4
"49720",4
"49721",4
"49722",12
"49723",9
"49724",2
"49725",20
"49726",6
"49727",10
"49728",6
"49729",16
"49730",16
"49731",10
"49732",12
"49733",10
"49734",9
"49735",8
"49736",16
"49737",19
"49738",4
"49739",9
"49740",7
"49741",12
"49742",16
"49743",13
"49744",10
"49745",10
"49746",4
"49747",3
"49748",4
"49749",12
"49750",4
"49751",19
"49752",7
"49753",4
"49754",2
"49755",7
"49756",11
"49757",12
"49758",7
"49759",14
"49760",2
"49761",10
"49762",9
"49763",16
"49764",4
"49765",14
"49766",12
"49767",11
"49768",4
"49769",19
"49770",10
"49771",15
"49772",4
"49773",5
"49774",4
"49775",12
"49776",9
"49777",4
"49778",6
"49779",1
"49780",16
"49781",4
"49782",9
"49783",6
"49784",12
"49785",9
"49786",7
"49787",2
"49788",8
"49789",19
"49790",6
"49791",3
"49792",4
"49793",19
"49794",12
"49795",7
"49796",4
"49797",7
"49798",12
"49799",2
"49800",2
"49801",4
"49802",19
"49803",6
"49804",16
"49805",4
"49806",16
"49807",2
"49808",4
"49809",12
"49810",7
"49811",19
"49812",6
"49813",10
"49814",4
"49815",10
"49816",12
"49817",2
"49818",12
"49819",12
"49820",4
"49821",10
"49822",10
"49823",4
"49824",18
"49825",4
"49826",4
"49827",18
"49828",17
"49829",4
"49830",4
"49831",4
"49832",4
"49833",2
"49834",15
"49835",10
"49836",4
"49837",16
"49838",4
"49839",10
"49840",1
"49841",7
"49842",16
"49843",10
"49844",12
"49845",4
"49846",9
"49847",2
"49848",1
"49849",17
"49850",5
"49851",16
"49852",4
"49853",4
"49854",20
"49855",4
"49856",4
"49857",9
"49858",19
"49859",4
"49860",16
"49861",9
"49862",12
"49863",17
"49864",7
"49865",12
"49866",17
"49867",4
"49868",2
"49869",4
"49870",12
"49871",2
"49872",8
"49873",4
"49874",4
"49875",2
"49876",4
"49877",9
"49878",11
"49879",2
"49880",12
"49881",4
"49882",4
"49883",1
"49884",4
"49885",2
"49886",4
"49887",10
"49888",4
"49889",11
"49890",4
"49891",12
"49892",16
"49893",16
"49894",13
"49895",20
"49896",4
"49897",16
"49898",9
"49899",12
"49900",4
"49901",4
"49902",16
"49903",16
"49904",1
"49905",16
"49906",9
"49907",16
"49908",4
"49909",4
"49910",2
"49911",10
"49912",6
"49913",7
"49914",10
"49915",7
"49916",8
"49917",16
"49918",4
"49919",7
"49920",10
"49921",4
"49922",12
"49923",4
"49924",4
"49925",4
"49926",4
"49927",16
"49928",14
"49929",12
"49930",4
"49931",12
"49932",4
"49933",12
"49934",1
"49935",9
"49936",10
"49937",17
"49938",12
"49939",4
"49940",15
"49941",4
"49942",4
"49943",1
"49944",9
"49945",4
"49946",12
"49947",4
"49948",20
"49949",4
"49950",16
"49951",12
"49952",2
"49953",4
"49954",16
"49955",14
"49956",16
"49957",6
"49958",16
"49959",11
"49960",9
"49961",2
"49962",4
"49963",4
"49964",12
"49965",10
"49966",13
"49967",12
"49968",4
"49969",2
"49970",5
"49971",4
"49972",4
"49973",12
"49974",5
"49975",13
"49976",4
"49977",10
"49978",2
"49979",8
"49980",9
"49981",16
"49982",19
"49983",11
"49984",12
"49985",12
"49986",12
"49987",7
"49988",4
"49989",10
"49990",6
"49991",4
"49992",17
"49993",4
"49994",5
"49995",4
"49996",5
"49997",16
"49998",2
"49999",1
"50000",12
"50001",2
"50002",4
"50003",1
"50004",9
"50005",12
"50006",4
"50007",4
"50008",11
"50009",10
"50010",3
"50011",4
"50012",2
"50013",12
"50014",19
"50015",15
"50016",5
"50017",2
"50018",10
"50019",2
"50020",2
"50021",16
"50022",13
"50023",2
"50024",8
"50025",16
"50026",4
"50027",20
"50028",4
"50029",8
"50030",7
"50031",6
"50032",2
"50033",9
"50034",10
"50035",13
"50036",10
"50037",2
"50038",16
"50039",2
"50040",12
"50041",16
"50042",11
"50043",2
"50044",6
"50045",8
"50046",4
"50047",4
"50048",4
"50049",12
"50050",16
"50051",12
"50052",4
"50053",4
"50054",8
"50055",2
"50056",4
"50057",17
"50058",4
"50059",9
"50060",12
"50061",4
"50062",2
"50063",4
"50064",16
"50065",13
"50066",2
"50067",10
"50068",16
"50069",6
"50070",12
"50071",4
"50072",12
"50073",10
"50074",12
"50075",2
"50076",4
"50077",20
"50078",4
"50079",4
"50080",16
"50081",16
"50082",20
"50083",11
"50084",2
"50085",11
"50086",4
"50087",5
"50088",13
"50089",4
"50090",10
"50091",20
"50092",4
"50093",1
"50094",4
"50095",14
"50096",10
"50097",19
"50098",2
"50099",4
"50100",16
"50101",16
"50102",4
"50103",2
"50104",19
"50105",10
"50106",4
"50107",13
"50108",4
"50109",4
"50110",20
"50111",5
"50112",16
"50113",4
"50114",7
"50115",12
"50116",2
"50117",7
"50118",1
"50119",13
"50120",13
"50121",13
"50122",4
"50123",8
"50124",10
"50125",17
"50126",7
"50127",10
"50128",17
"50129",4
"50130",6
"50131",16
"50132",2
"50133",16
"50134",14
"50135",8
"50136",4
"50137",16
"50138",4
"50139",13
"50140",1
"50141",4
"50142",6
"50143",16
"50144",2
"50145",10
"50146",12
"50147",16
"50148",4
"50149",12
"50150",4
"50151",11
"50152",17
"50153",2
"50154",5
"50155",2
"50156",4
"50157",4
"50158",2
"50159",16
"50160",4
"50161",19
"50162",10
"50163",10
"50164",16
"50165",10
"50166",13
"50167",4
"50168",4
"50169",4
"50170",13
"50171",17
"50172",19
"50173",4
"50174",16
"50175",19
"50176",11
"50177",16
"50178",1
"50179",3
"50180",8
"50181",2
"50182",4
"50183",16
"50184",12
"50185",4
"50186",19
"50187",4
"50188",12
"50189",2
"50190",9
"50191",19
"50192",12
"50193",4
"50194",4
"50195",10
"50196",19
"50197",4
"50198",10
"50199",13
"50200",4
"50201",4
"50202",12
"50203",11
"50204",1
"50205",4
"50206",10
"50207",10
"50208",16
"50209",10
"50210",4
"50211",10
"50212",4
"50213",4
"50214",9
"50215",4
"50216",16
"50217",2
"50218",2
"50219",16
"50220",5
"50221",11
"50222",4
"50223",12
"50224",4
"50225",4
"50226",4
"50227",19
"50228",4
"50229",4
"50230",5
"50231",4
"50232",4
"50233",12
"50234",11
"50235",14
"50236",10
"50237",4
"50238",4
"50239",2
"50240",9
"50241",10
"50242",4
"50243",19
"50244",13
"50245",2
"50246",20
"50247",2
"50248",4
"50249",20
"50250",14
"50251",19
"50252",4
"50253",10
"50254",4
"50255",19
"50256",20
"50257",7
"50258",9
"50259",2
"50260",13
"50261",8
"50262",4
"50263",9
"50264",16
"50265",4
"50266",4
"50267",2
"50268",4
"50269",8
"50270",12
"50271",12
"50272",12
"50273",16
"50274",4
"50275",10
"50276",6
"50277",20
"50278",5
"50279",4
"50280",19
"50281",16
"50282",12
"50283",4
"50284",4
"50285",12
"50286",4
"50287",13
"50288",4
"50289",4
"50290",12
"50291",9
"50292",4
"50293",19
"50294",16
"50295",4
"50296",4
"50297",7
"50298",3
"50299",9
"50300",10
"50301",19
"50302",4
"50303",16
"50304",2
"50305",4
"50306",10
"50307",13
"50308",4
"50309",4
"50310",17
"50311",2
"50312",5
"50313",4
"50314",16
"50315",13
"50316",4
"50317",4
"50318",7
"50319",9
"50320",20
"50321",4
"50322",16
"50323",2
"50324",12
"50325",4
"50326",4
"50327",17
"50328",5
"50329",4
"50330",2
"50331",6
"50332",4
"50333",13
"50334",10
"50335",4
"50336",4
"50337",19
"50338",4
"50339",16
"50340",12
"50341",5
"50342",16
"50343",9
"50344",12
"50345",2
"50346",2
"50347",19
"50348",17
"50349",1
"50350",19
"50351",4
"50352",19
"50353",4
"50354",4
"50355",7
"50356",4
"50357",16
"50358",2
"50359",4
"50360",20
"50361",16
"50362",4
"50363",7
"50364",12
"50365",4
"50366",11
"50367",1
"50368",4
"50369",6
"50370",4
"50371",4
"50372",10
"50373",6
"50374",16
"50375",4
"50376",1
"50377",8
"50378",6
"50379",4
"50380",10
"50381",2
"50382",9
"50383",2
"50384",4
"50385",6
"50386",4
"50387",16
"50388",10
"50389",5
"50390",20
"50391",16
"50392",16
"50393",8
"50394",2
"50395",9
"50396",10
"50397",10
"50398",12
"50399",4
"50400",4
"50401",4
"50402",4
"50403",19
"50404",4
"50405",16
"50406",1
"50407",4
"50408",9
"50409",8
"50410",20
"50411",12
"50412",4
"50413",13
"50414",12
"50415",9
"50416",4
"50417",16
"50418",4
"50419",2
"50420",4
"50421",19
"50422",12
"50423",9
"50424",9
"50425",4
"50426",12
"50427",7
"50428",7
"50429",2
"50430",4
"50431",2
"50432",14
"50433",4
"50434",11
"50435",9
"50436",1
"50437",4
"50438",7
"50439",4
"50440",4
"50441",12
"50442",2
"50443",4
"50444",18
"50445",10
"50446",4
"50447",8
"50448",12
"50449",20
"50450",4
"50451",14
"50452",16
"50453",2
"50454",4
"50455",14
"50456",4
"50457",9
"50458",4
"50459",2
"50460",16
"50461",4
"50462",4
"50463",7
"50464",8
"50465",1
"50466",12
"50467",19
"50468",4
"50469",12
"50470",10
"50471",12
"50472",6
"50473",4
"50474",9
"50475",2
"50476",1
"50477",4
"50478",4
"50479",7
"50480",12
"50481",4
"50482",3
"50483",4
"50484",16
"50485",4
"50486",3
"50487",12
"50488",9
"50489",4
"50490",13
"50491",7
"50492",2
"50493",12
"50494",14
"50495",16
"50496",9
"50497",12
"50498",9
"50499",10
"50500",13
"50501",4
"50502",4
"50503",8
"50504",19
"50505",17
"50506",1
"50507",16
"50508",9
"50509",16
"50510",7
"50511",7
"50512",10
"50513",20
"50514",19
"50515",1
"50516",4
"50517",16
"50518",16
"50519",4
"50520",10
"50521",4
"50522",2
"50523",5
"50524",5
"50525",19
"50526",17
